"Date","home_sp_id","away_sp_id","game_id","home","away","G","home_score","home_rpg_before","away_score","away_rpg_before","home_rapg_before","away_rapg_before","home_slg_pct_before","away_slg_pct_before","home_hh_pg_before","home_bip_pg_before","home_hh_pct_before","away_hh_pg_before","away_bip_pg_before","away_hh_pct_before","home_hh_last_10","away_hh_last_10","a_ml","h_ml","total","o_price","u_price","h_imp_prob","a_imp_prob","h_nv_prob","a_nv_prob","o_imp_prob","u_imp_prob","o_nv_prob","u_nv_prob","h_cover","actual_total","tot_over","away_sp_hh_pct_before","home_sp_hh_pct_before","away_sp_hh_last_3","home_sp_hh_last_3","home_score_pred1"
2021-07-21,17432,13431,"2021-07-21-NYM-CIN-1","CIN","NYM",1,0,4.684210526,7,4.385542169,4.968421053,4.240963855,0.42466645,0.399152243,9.336842105,24.13684211,0.386829481,9.891566265,25.54216867,0.387264151,0.27559812,0.414953002,-133,123,10,-125,105,0.448430493273543,0.570815450643777,0.439962990237731,0.560037009762269,0.555555555555556,0.48780487804878,0.532467532467533,0.467532467532468,0,7,0,0.441666666666667,0.392857142857143,0.229876160990712,0.333333333333333,4.06319729441862
2021-07-21,18525,5372,"2021-07-21-MIN-CHW-1","CHW","MIN",1,2,5.483146067,7,4.922222222,4.08988764,5.655555556,0.421794872,0.429151061,10.33707865,26.19101124,0.394680395,11.3,26.97777778,0.418863262,0.436905391,0.419259153,144,-154,9,100,-120,0.606299212598425,0.409836065573771,0.59667174796748,0.40332825203252,0.5,0.545454545454545,0.478260869565217,0.521739130434783,0,9,0,0.425742574257426,0.357429718875502,0.405112044817927,0.377759495406554,5.74248724621496
2021-07-21,19316,15734,"2021-07-21-KCR-MIL-1","MIL","KCR",1,3,4.446808511,6,4.263736264,3.872340426,5.307692308,0.394039735,0.389727127,9.265957447,23.41489362,0.395729214,10.34065934,26.42857143,0.391268191,0.329274798,0.382829799,163,-176,9,-120,100,0.63768115942029,0.380228136882129,0.626461671719359,0.373538328280641,0.545454545454545,0.5,0.521739130434783,0.478260869565217,0,9,0,0.433962264150943,0.305084745762712,0.37156862745098,0.164642375168691,5.00924492139457
2021-07-21,20369,7593,"2021-07-21-TEX-DET-1","DET","TEX",1,4,4.538461538,2,3.978723404,5.098901099,5.053191489,0.39407314,0.377447884,9.450549451,24.96703297,0.378521127,9.138297872,24.9787234,0.365843271,0.341420562,0.336002849,106,-116,9.5,-105,-115,0.537037037037037,0.485436893203884,0.525232987515386,0.474767012484614,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,6,0,0.419075144508671,0.38,0.481150793650794,0.316526610644258,4.84862215029329
2021-07-22,1890,4676,"2021-07-22-ATL-PHI-1","PHI","ATL",1,2,4.67032967,7,4.944444444,4.824175824,4.655555556,0.41188251,0.436491935,9.285714286,24.56043956,0.378076063,10.3,24.67777778,0.417379559,0.339771247,0.392637742,-140,130,8.5,-115,-105,0.434782608695652,0.583333333333333,0.427046263345196,0.572953736654804,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,9,1,0.347517730496454,0.403669724770642,0.34775641025641,0.397008547008547,4.4217336112434
2021-07-22,13896,15873,"2021-07-22-OAK-SEA-1","SEA","OAK",1,1,4.234042553,4,4.489583333,4.819148936,4.041666667,0.38011509,0.405539994,8.680851064,23.78723404,0.364937388,10.14583333,25.23958333,0.401981015,0.356899353,0.39428411,-138,128,7.5,-110,-110,0.43859649122807,0.579831932773109,0.430660104226983,0.569339895773017,0.523809523809524,0.523809523809524,0.5,0.5,0,5,0,0.398026315789474,0.397014925373134,0.447315257841574,0.371615312791783,3.62668029278342
2021-07-22,17735,10811,"2021-07-22-TEX-DET-1","DET","TEX",1,7,4.565217391,5,3.989473684,5.097826087,5.073684211,0.396503278,0.376680213,9.456521739,24.95652174,0.378919861,9.115789474,24.96842105,0.365092749,0.370587229,0.305169516,128,-138,9.5,100,-120,0.579831932773109,0.43859649122807,0.569339895773017,0.430660104226983,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,12,1,0.440828402366864,0.357664233576642,0.475661375661376,0.166666666666667,4.86964323915144
2021-07-22,18498,15423,"2021-07-22-LAA-MIN-1","MIN","LAA",1,2,4.89010989,3,4.892473118,5.626373626,5.268817204,0.427952999,0.43932794,11.28571429,26.92307692,0.419183673,9.677419355,26.13978495,0.370218017,0.439713699,0.345429993,113,-123,9,-105,-115,0.551569506726457,0.469483568075117,0.540196705086703,0.459803294913297,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,0,5,0,0.429166666666667,0.382352941176471,0.332457983193277,0.327513227513227,5.75774368986826
2021-07-22,19312,22815,"2021-07-22-TBR-CLE-1","CLE","TBR",1,4,4.550561798,5,4.989473684,4.775280899,4.105263158,0.397111913,0.399326805,10.3258427,25.59550562,0.403424056,9.589473684,24.44210526,0.392334195,0.388575519,0.357840769,-131,121,9.5,100,-120,0.452488687782805,0.567099567099567,0.443795508251523,0.556204491748478,0.5,0.545454545454545,0.478260869565217,0.521739130434783,0,9,0,0.310810810810811,0.357142857142857,0.301559454191033,0.38885675727781,4.32323396564274
2021-07-22,19374,13050,"2021-07-22-SFG-LAD-1","LAD","SFG",1,3,5.239583333,5,5.021505376,3.822916667,3.677419355,0.438263666,0.453109576,10.09375,24.375,0.414102564,9.849462366,24.3655914,0.40423654,0.445959742,0.379208346,173,-188,8,-110,-110,0.652777777777778,0.366300366300366,0.64055713643852,0.35944286356148,0.523809523809524,0.523809523809524,0.5,0.5,0,8,0,0.411585365853659,0.375375375375375,0.354751461988304,0.310924369747899,3.84266952669691
2021-07-22,19742,13543,"2021-07-22-SDP-MIA-1","MIA","SDP",1,1,3.916666667,3,4.917525773,3.916666667,3.855670103,0.38556167,0.42543021,9.083333333,23.57291667,0.385329209,10.48453608,25.17525773,0.416461916,0.399958158,0.378554935,-151,141,8.5,-115,-105,0.4149377593361,0.601593625498008,0.408189816395895,0.591810183604105,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,0,4,0,0.405128205128205,0.283783783783784,0.387464387464387,0.311111111111111,3.61315388960314
2021-07-22,19879,16511,"2021-07-22-NYY-BOS-1","BOS","NYY",1,5,5.255319149,4,4.326086957,4.585106383,4.22826087,0.444410507,0.397039897,11.09574468,26.38297872,0.420564516,10.40217391,24.64130435,0.422143802,0.438949245,0.39753463,138,-148,9.5,-105,-115,0.596774193548387,0.420168067226891,0.58683193389311,0.413168066106891,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,9,0,0.366906474820144,0.266666666666667,0.453688141923436,0.130952380952381,4.73433047507954
2021-07-22,27458,17859,"2021-07-22-CHC-STL-1","STL","CHC",1,3,4.021276596,2,4.178947368,4.414893617,4.421052632,0.396773131,0.403602402,9.617021277,24.9787234,0.385008518,9.305263158,22.78947368,0.408314088,0.39617165,0.415447895,122,-132,8.5,100,-120,0.568965517241379,0.45045045045045,0.558128904464422,0.441871095535578,0.5,0.545454545454545,0.478260869565217,0.521739130434783,1,5,0,0.420168067226891,0.364035087719298,0.39798893916541,0.33855150697256,4.33631029187159
2021-07-23,3184,14663,"2021-07-23-COL-LAD-1","LAD","COL",1,6,5.24742268,9,4.549450549,3.87628866,5.098901099,0.438691233,0.408089444,10.13402062,24.40206186,0.415293621,9.395604396,25.82417582,0.363829787,0.453811594,0.315868212,240,-270,9,-110,-110,0.72972972972973,0.294117647058824,0.712732919254658,0.287267080745342,0.523809523809524,0.523809523809524,0.5,0.5,0,15,1,0.443686006825939,0.37007874015748,0.46937134502924,0.384313725490196,5.1556322489866
2021-07-23,6397,18694,"2021-07-23-TEX-HOU-1","HOU","TEX",1,7,5.5,3,3.979166667,4.052083333,5.09375,0.435797665,0.375618812,11.22916667,27.63541667,0.406332454,9.09375,24.9375,0.364661654,0.340653711,0.311061772,186,-206,8.5,-125,105,0.673202614379085,0.34965034965035,0.658161669422226,0.341838330577774,0.555555555555556,0.48780487804878,0.532467532467533,0.467532467532468,1,10,1,0.35,0.455128205128205,0.285897435897436,0.444444444444444,5.57601737735929
2021-07-23,6893,14975,"2021-07-23-PIT-SFG-1","SFG","PIT",1,4,5.010638298,6,3.784946237,3.70212766,5.129032258,0.454101563,0.380162602,9.829787234,24.30851064,0.404376368,8.516129032,25.62365591,0.332354175,0.39168398,0.354039933,170,-185,8.5,-110,-110,0.649122807017544,0.37037037037037,0.636711281070746,0.363288718929254,0.523809523809524,0.523809523809524,0.5,0.5,0,10,1,0.350877192982456,0.380073800738007,0.43956043956044,0.332801701222754,5.06504210558815
2021-07-23,7410,6562,"2021-07-23-LAA-MIN-1","MIN","LAA",1,5,4.891304348,4,4.882978723,5.608695652,5.265957447,0.428571429,0.439864657,11.31521739,26.93478261,0.420096852,9.691489362,26.18085106,0.370174726,0.446235438,0.35409666,-105,-105,9.5,-110,-110,0.51219512195122,0.51219512195122,0.5,0.5,0.523809523809524,0.523809523809524,0.5,0.5,1,9,0,0.395,0.429022082018927,0.373229847494553,0.37280701754386,5.766585473804
2021-07-23,10310,13743,"2021-07-23-ATL-PHI-1","PHI","ATL",1,5,4.673913043,1,4.901098901,4.782608696,4.659340659,0.412698413,0.435215947,9.293478261,24.54347826,0.378653676,10.27472527,24.7032967,0.415925267,0.323990249,0.380162109,142,-152,7.5,-115,-105,0.603174603174603,0.413223140495868,0.593443469282395,0.406556530717605,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,6,0,0.341880341880342,0.289156626506024,0.42046292201091,0.250361197110423,4.42820175371708
2021-07-23,13164,13125,"2021-07-23-NYY-BOS-1","BOS","NYY",1,6,5.263157895,2,4.301075269,4.557894737,4.247311828,0.445251059,0.395541401,11.08421053,26.32631579,0.421031587,10.37634409,24.59139785,0.421950153,0.450568292,0.390475807,-101,-109,8.5,-115,-105,0.521531100478469,0.502487562189055,0.509298433214003,0.490701566785997,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,8,0,0.397887323943662,0.362934362934363,0.365133232780292,0.532296650717703,4.74724051142151
2021-07-23,13183,19291,"2021-07-23-ARI-CHC-1","CHC","ARI",1,8,4.21875,3,4.18556701,4.40625,5.701030928,0.405816259,0.3915625,9.3125,22.78125,0.40877915,9.164948454,24.95876289,0.367203635,0.432331012,0.368181924,115,-125,10,-105,-115,0.555555555555556,0.465116279069767,0.544303797468354,0.455696202531646,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,11,1,0.428571428571429,0.417956656346749,0.319444444444444,0.490196078431373,5.38629560842216
2021-07-23,14527,9323,"2021-07-23-WSN-BAL-1","BAL","WSN",1,6,4.326086957,1,4.538461538,5.77173913,4.725274725,0.392868314,0.432234432,9.260869565,25.88043478,0.357832843,10.68131868,25.36263736,0.421143847,0.398733029,0.379066758,-127,117,10.5,-105,-115,0.460829493087558,0.559471365638767,0.451660399132494,0.548339600867506,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,1,7,0,0.403726708074534,0.443298969072165,0.337205387205387,0.465277777777778,4.47572000294816
2021-07-23,16094,12970,"2021-07-23-SDP-MIA-1","MIA","SDP",1,2,3.896907216,4,4.908163265,3.917525773,3.836734694,0.38577379,0.424968474,9.082474227,23.59793814,0.384884229,10.53061224,25.19387755,0.417982989,0.381632366,0.397073454,-138,128,8,-105,-115,0.43859649122807,0.579831932773109,0.430660104226983,0.569339895773017,0.51219512195122,0.534883720930233,0.489165763813651,0.510834236186349,0,6,0,0.36013986013986,0.402298850574713,0.330634278002699,0.359477124183007,3.5955388069655
2021-07-23,16358,5221,"2021-07-23-STL-CIN-1","CIN","STL",1,6,4.697916667,5,4.031578947,4.96875,4.431578947,0.426319176,0.398175301,9.354166667,24.19791667,0.386569092,9.578947368,24.93684211,0.384128324,0.297264787,0.390127694,146,-156,9.5,-115,-105,0.609375,0.40650406504065,0.599849943728898,0.400150056271102,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,11,1,0.418032786885246,0.33955223880597,0.378381096028155,0.26031746031746,4.24388894046407
2021-07-23,18679,15474,"2021-07-23-CHW-MIL-1","MIL","CHW",1,7,4.473684211,1,5.433333333,3.842105263,4.122222222,0.394227616,0.420634921,9.242105263,23.42105263,0.394606742,10.28888889,26.14444444,0.393540161,0.311566465,0.424178119,121,-131,7.5,-120,100,0.567099567099567,0.452488687782805,0.556204491748478,0.443795508251523,0.545454545454545,0.5,0.521739130434783,0.478260869565217,1,8,1,0.357388316151203,0.322916666666667,0.279505582137161,0.21010101010101,3.91805382021067
2021-07-23,19979,20418,"2021-07-23-TBR-CLE-1","CLE","TBR",1,5,4.555555556,10,5.041666667,4.833333333,4.114583333,0.398313331,0.401088929,10.33333333,25.63333333,0.403120936,9.666666667,24.54166667,0.393887946,0.378506554,0.360781945,-125,115,9.5,-110,-110,0.465116279069767,0.555555555555556,0.455696202531646,0.544303797468354,0.523809523809524,0.523809523809524,0.5,0.5,0,15,1,0.35655737704918,0.405857740585774,0.419444444444444,0.48468660968661,4.33464765432807
2021-07-23,20633,14309,"2021-07-23-OAK-SEA-1","SEA","OAK",1,4,4.231578947,3,4.474226804,4.8,4.041237113,0.380816714,0.405855162,8.694736842,23.72631579,0.366459627,10.08247423,25.12371134,0.40131309,0.35982333,0.399778615,-120,110,7.5,-115,-105,0.476190476190476,0.545454545454545,0.466101694915254,0.533898305084746,0.534883720930233,0.51219512195122,0.510834236186349,0.489165763813651,1,7,0,0.452307692307692,0.437062937062937,0.528769841269841,0.533115468409586,3.6316780886153
